ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,pe_ttm,pb,total_mv,circ_mv,adj_factor
000025.SZ,20241225,17.24,17.28,16.75,16.92,17.23,-0.31,-1.7992,41628.5,70381.601,1.0598,2.6137,47.7841,4.2938,729350.6774,664580.9174,2.753
000026.SZ,20241225,10.68,10.69,10.35,10.5,10.7,-0.2,-1.8692,49823.01,52242.663,1.3736,2.7594,16.0627,1.2643,426052.2074,380842.7207,8.734
000027.SZ,20241225,6.57,6.6,6.51,6.57,6.57,0.0,0.0,119528.7,78231.727,0.2512,1.0059,27.3198,1.0375,3125605.1748,3125605.1748,18.033
000028.SZ,20241225,30.85,30.96,30.35,30.54,30.85,-0.31,-1.0049,27832.43,85176.007,0.5822,1.6737,11.5227,0.939,1699749.7452,1459976.0395,5.602
000029.SZ,20241225,15.45,15.51,15.08,15.24,15.44,-0.2,-1.2953,28160.4,42798.101,0.3158,1.0707,0.0,4.1656,1541769.84,1358889.84,2.291
000030.SZ,20241225,5.25,5.26,5.12,5.18,5.24,-0.06,-1.145,101486.01,52406.38,0.5997,2.0947,13.5485,1.1707,902171.118,876564.5008,4.128
000031.SZ,20241225,3.26,3.27,3.13,3.18,3.25,-0.07,-2.1538,227174.42,72240.124,0.5675,2.1983,0.0,1.0369,1363047.6418,1272918.1197,14.651
000032.SZ,20241225,17.6,17.65,17.0,17.21,17.7,-0.49,-2.7684,141017.89,243589.026,2.1871,3.4929,41.4198,3.2331,1958427.8417,1109638.5187,4.23
000034.SZ,20241225,35.23,35.36,34.1,34.61,35.24,-0.63,-1.7877,183944.61,638834.08,3.3278,4.0134,19.079,2.5028,2317438.8973,1913059.5786,3.217
000035.SZ,20241225,4.98,4.99,4.87,4.91,4.98,-0.07,-1.4056,194528.66,95428.245,0.8019,1.2713,32.7278,1.1319,1227884.5424,1191064.8962,4.7135
000036.SZ,20241225,4.27,4.27,4.03,4.11,4.25,-0.14,-3.2941,219381.76,90195.153,1.4816,2.0657,88.8264,1.2001,609896.8843,608557.0017,12.84
000037.SZ,20241225,8.21,8.22,7.93,8.12,8.22,-0.1,-1.2165,66516.0,53634.977,1.9627,3.3238,0.0,3.457,489443.228,275182.8667,5.668
000039.SZ,20241225,7.9,7.91,7.83,7.89,7.89,0.0,0.0,142746.16,112350.01,0.6203,0.8036,24.2614,0.9096,4254698.5838,1815810.2342,50.9116
000042.SZ,20241225,5.17,5.21,4.75,4.75,5.28,-0.53,-10.0379,318316.52,156957.456,4.793,11.9622,0.0,0.6053,315794.791,315462.321,13.498
000045.SZ,20241225,11.19,11.28,10.71,10.97,11.29,-0.32,-2.8344,83949.0,91889.476,1.8369,3.7653,60.6707,1.8977,555654.4684,501352.9684,2.995
000048.SZ,20241225,17.21,17.3,16.81,17.19,17.2,-0.01,-0.0581,36174.63,61581.163,0.6867,1.617,8.3662,2.2029,912048.5408,905500.0103,9.7612
000049.SZ,20241225,23.8,23.87,23.4,23.6,23.82,-0.22,-0.9236,45705.0,107614.866,1.1887,2.1814,21.5873,1.4191,907746.9402,907413.3047,9.259
000050.SZ,20241225,9.12,9.14,8.96,9.06,9.13,-0.07,-0.7667,171945.0,155553.763,0.6996,1.4428,0.0,0.8105,2226719.3809,2226693.4919,8.477
000055.SZ,20241225,4.07,4.1,3.96,4.01,4.09,-0.08,-1.956,64394.57,25794.865,0.9528,1.2918,27.5984,0.7124,430623.565,271017.626,10.199
000056.SZ,20241225,3.2,3.22,2.97,3.04,3.24,-0.2,-6.1728,1169556.59,358895.753,12.9423,16.4138,0.0,5.0201,367866.9709,274716.1536,4.708
000058.SZ,20241225,8.44,8.48,8.03,8.13,8.45,-0.32,-3.787,152810.93,124684.683,1.5518,5.2959,0.0,4.9868,1000966.1463,800570.5341,3.307
000059.SZ,20241225,4.95,4.96,4.83,4.92,4.94,-0.02,-0.4049,105243.22,51436.242,0.658,1.2424,0.0,0.634,786925.7282,786925.7282,1.822
000060.SZ,20241225,4.84,4.85,4.74,4.79,4.84,-0.05,-1.0331,295096.19,141172.034,0.7896,1.2284,23.2125,1.3389,1790306.1398,1790168.7266,40.6661
000061.SZ,20241225,7.23,7.23,7.0,7.12,7.17,-0.05,-0.6974,68985.47,48836.586,0.4065,1.1283,25.6919,1.9366,1208238.4613,1208216.3003,22.57
000062.SZ,20241225,23.55,23.84,23.02,23.15,23.59,-0.44,-1.8652,133600.33,311819.567,1.2792,4.2208,74.9396,3.4963,2421280.0804,2417833.1473,8.0191
000063.SZ,20241225,36.5,39.12,36.42,38.09,36.81,1.28,3.4773,3415516.95,13016279.761,8.4808,11.1311,19.4021,2.5196,18220484.3846,15340266.4614,16.7756
000065.SZ,20241225,10.27,10.29,10.06,10.11,10.26,-0.15,-1.462,79018.43,79959.145,0.8723,1.7755,10.2869,1.1385,1013306.6855,915822.44,17.613
000066.SZ,20241225,15.63,15.79,15.07,15.21,15.7,-0.49,-3.121,1098611.08,1688341.55,3.4912,5.6884,0.0,4.0849,4906440.4128,4786272.5743,11.008
000068.SZ,20241225,3.64,3.64,3.47,3.57,3.65,-0.08,-2.1918,211701.0,75009.949,2.103,3.7584,18.328,5.7565,359381.7126,359381.7126,2.28
000069.SZ,20241225,2.84,2.84,2.77,2.79,2.83,-0.04,-1.4134,458704.82,127895.426,0.6653,1.3242,0.0,0.396,2242534.4968,1923597.1406,45.255
000070.SZ,20241225,5.83,5.86,5.65,5.68,5.85,-0.17,-2.906,136428.0,78002.596,1.5353,2.4672,0.0,2.6771,511395.8237,504722.628,3.484
000078.SZ,20241225,2.75,2.78,2.67,2.76,2.73,0.03,1.0989,276658.5,75491.729,1.0534,1.9621,0.0,2.392,726190.0189,724897.7541,20.484
000088.SZ,20241225,4.88,4.89,4.83,4.88,4.87,0.01,0.2053,77969.66,37916.207,0.3467,1.0661,15.7393,1.4527,2537347.8728,1097578.1108,8.461
000089.SZ,20241225,7.04,7.05,6.95,7.01,7.03,-0.02,-0.2845,85876.12,59912.046,0.4188,0.9732,25.6887,1.2795,1437589.4258,1437570.4245,7.2306
000090.SZ,20241225,4.22,4.22,4.12,4.16,4.21,-0.05,-1.1876,137097.22,56910.827,0.7337,1.2143,9.4944,0.6941,777314.9005,777279.3325,9.5669
000096.SZ,20241225,12.42,12.43,11.71,11.82,12.45,-0.63,-5.0602,84123.0,100368.13,1.6467,3.5838,65.7958,2.2639,624096.0,603822.336,2.8748
000099.SZ,20241225,25.6,28.24,25.45,27.11,25.75,1.36,5.2816,891623.99,2396268.509,11.4934,18.7278,87.7645,4.0187,2103112.8414,2103112.8414,3.924
000100.SZ,20241225,5.2,5.2,5.04,5.12,5.19,-0.07,-1.3487,4979767.73,2547005.57,2.7515,2.8445,45.1649,1.8136,9614889.3527,9266241.7772,3.725
000151.SZ,20241225,14.51,14.51,13.78,13.97,14.58,-0.61,-4.1838,101572.02,142254.881,3.2985,5.0006,0.0,8.8406,471306.907,430184.7689,2.759
000153.SZ,20241225,6.28,6.31,6.07,6.13,6.28,-0.15,-2.3885,84276.64,51716.301,1.8517,2.5431,17.3615,1.4269,284944.9106,278990.719,8.254
000155.SZ,20241225,11.35,11.35,11.06,11.19,11.34,-0.15,-1.3228,116637.81,130258.525,0.7903,1.5127,23.9282,2.0893,2065862.3747,1651557.8292,1.5913
000156.SZ,20241225,7.54,7.56,7.29,7.43,7.54,-0.11,-1.4589,133237.84,98490.117,0.7838,1.4951,27.0082,0.933,1376728.8044,1263007.7766,1.2092
000157.SZ,20241225,7.25,7.25,7.14,7.19,7.24,-0.05,-0.6906,383138.18,275375.35,0.5419,0.8138,16.4631,1.0925,6239476.4177,5083696.7353,87.3926
000158.SZ,20241225,22.2,22.24,21.07,21.27,22.23,-0.96,-4.3185,813844.6,1740840.233,5.1256,8.0363,0.0,6.1061,3400257.7656,3377290.6089,2.952
000159.SZ,20241225,6.22,6.29,6.0,6.18,6.3,-0.12,-1.9048,164117.01,100519.011,3.4142,4.4239,0.0,1.4793,297063.9437,297063.9437,3.215
000166.SZ,20241225,5.49,5.51,5.42,5.49,5.49,0.0,0.0,726488.09,396767.37,0.3224,0.8344,33.4572,1.339,13746929.5634,12371993.5165,1.5539
000301.SZ,20241225,8.57,8.59,8.39,8.43,8.57,-0.14,-1.6336,87595.0,73879.123,0.1594,0.3659,0.0,1.7209,5573254.8629,4633981.8199,2.379
000333.SZ,20241225,76.3,76.6,75.04,75.54,76.25,-0.71,-0.9311,227338.66,1719267.176,0.33,0.4816,15.3382,2.7689,57827359.5733,52046661.6474,5.347
000338.SZ,20241225,13.77,14.1,13.77,14.0,13.77,0.23,1.6703,1521600.26,2128127.361,3.0621,3.1101,11.1938,1.469,12217179.5494,6956827.8626,22.3691
000400.SZ,20241225,28.8,28.89,28.25,28.31,28.79,-0.48,-1.6672,124796.0,355425.13,1.2377,2.0063,25.5711,2.5869,2884433.1688,2854554.7948,7.9465
000401.SZ,20241225,5.46,5.48,5.33,5.37,5.46,-0.09,-1.6484,89814.01,48222.369,0.5805,0.9195,0.0,0.5086,1427461.3793,830900.8298,4.587
000402.SZ,20241225,3.53,3.54,3.42,3.47,3.54,-0.07,-1.9774,369442.47,127828.32,1.2363,2.6007,0.0,0.311,1037158.6777,1036915.776,39.142
000403.SZ,20241225,21.52,21.91,21.48,21.59,21.52,0.07,0.3253,79393.52,172392.846,1.1595,1.8033,19.0478,2.0547,1578390.7372,1478297.893,7.747
000404.SZ,20241225,7.62,7.63,7.44,7.57,7.62,-0.05,-0.6562,128873.69,97243.457,1.8597,2.6849,11.3784,1.3186,526868.9561,524592.8032,3.802
000407.SZ,20241225,3.36,3.38,3.24,3.29,3.37,-0.08,-2.3739,145074.0,47702.98,1.6565,2.3845,17.9659,0.9816,289547.8518,288127.238,11.4127
000408.SZ,20241225,27.83,28.38,27.73,28.13,27.75,0.38,1.3694,74466.6,209192.421,0.4712,1.0354,19.1686,3.3642,4445763.8603,4445717.4458,6.7156
000409.SZ,20241225,9.09,9.12,8.79,8.85,9.13,-0.28,-3.0668,156869.07,139574.381,3.7055,4.387,57.1072,3.9977,600419.8469,374658.1081,2.15
000410.SZ,20241225,7.12,7.14,6.87,7.0,7.12,-0.12,-1.6854,117544.82,82256.889,0.6993,0.9996,0.0,15.6528,1445322.6221,1176641.1608,2.889
000411.SZ,20241225,10.97,11.02,10.64,10.76,10.97,-0.21,-1.9143,39144.97,42142.286,1.2196,2.8963,11.7506,1.2823,561832.9427,345371.9094,3.279
000415.SZ,20241225,3.86,3.97,3.75,3.91,3.85,0.06,1.5584,1519574.89,586801.33,2.8178,4.0575,11.9557,0.7936,2418147.8213,2108550.5914,20.919
000417.SZ,20241225,6.02,6.04,5.67,5.9,6.02,-0.12,-1.9934,265486.24,154861.719,3.4079,5.5007,21.8404,0.9752,460131.678,459626.1961,18.6705
000419.SZ,20241225,5.64,5.66,5.34,5.6,5.65,-0.05,-0.885,157392.0,86693.51,2.8955,5.2011,19.3067,0.8934,304406.2868,304406.2868,16.3253
000420.SZ,20241225,3.78,3.79,3.65,3.7,3.8,-0.1,-2.6316,524109.42,193814.949,2.1322,2.981,228.6656,2.0561,909781.2869,909466.7129,6.352
000421.SZ,20241225,6.23,6.23,5.8,5.89,6.29,-0.4,-6.3593,253349.45,151036.778,4.4117,9.6085,0.0,1.2801,339299.9255,338240.5736,7.4581
000422.SZ,20241225,13.1,13.1,12.82,12.92,13.09,-0.17,-1.2987,125812.03,162384.681,1.249,1.6928,17.0283,1.8899,1399125.8079,1301447.2862,15.29
000423.SZ,20241225,62.94,63.77,62.38,63.22,63.0,0.22,0.3492,44909.41,283449.51,0.6974,1.0486,26.7986,4.1074,4071221.4813,4071221.4813,11.2037
000425.SZ,20241225,7.69,7.74,7.63,7.7,7.71,-0.01,-0.1297,465789.04,358357.925,0.5736,0.5797,15.6973,1.5464,9098447.8916,6252471.0009,43.0311
000426.SZ,20241225,12.9,12.98,12.31,12.36,12.9,-0.54,-4.186,236856.02,296961.249,1.3342,2.0184,12.7137,2.8681,2194685.7734,2194191.0335,17.0464
000428.SZ,20241225,3.25,3.26,3.12,3.2,3.25,-0.05,-1.5385,246700.4,78516.163,2.4212,5.4046,0.0,2.0073,326056.32,326056.32,12.139
000429.SZ,20241225,13.57,13.63,13.43,13.63,13.52,0.11,0.8136,86499.34,117238.301,0.6637,1.7375,17.4408,2.7935,2849768.7497,1776438.6619,4.6974
000430.SZ,20241225,6.79,6.8,6.37,6.54,6.83,-0.29,-4.246,156990.67,102362.503,4.7324,5.9937,0.0,3.2838,264750.7666,216957.1752,4.612
000488.SZ,20241225,3.15,3.16,3.06,3.09,3.15,-0.06,-1.9048,402860.57,124491.469,2.404,3.3233,0.0,0.5714,908909.9658,517829.7798,9.767
000498.SZ,20241225,6.11,6.12,6.02,6.1,6.09,0.01,0.1642,98198.85,59526.033,0.6736,1.6798,4.0723,0.6771,952208.8367,889321.3473,3.087
000501.SZ,20241225,9.7,10.19,9.4,9.92,9.8,0.12,1.2245,410645.25,402009.228,5.3449,9.3765,35.5308,0.6953,762840.7892,762147.5399,7.0527
000503.SZ,20241225,11.91,12.0,11.2,11.45,11.87,-0.42,-3.5383,262668.03,300589.216,2.7501,3.6512,0.0,8.0856,1123602.8491,1093602.6583,7.615
000504.SZ,20241225,8.74,8.84,8.1,8.35,8.59,-0.24,-2.7939,39070.75,32806.056,1.2576,1.9999,0.0,11.0827,275569.2868,259408.3653,2.103
000505.SZ,20241225,6.29,6.3,6.15,6.24,6.29,-0.05,-0.7949,81088.51,50377.836,1.2823,2.7448,88.0386,1.443,453616.9566,394605.3297,3.352
000506.SZ,20241225,4.02,4.02,4.02,4.02,3.83,0.19,4.9608,18188.6,7311.817,0.1959,0.3113,0.0,6.3941,373465.1399,373325.7263,2.872
000507.SZ,20241225,5.2,5.21,5.11,5.15,5.21,-0.06,-1.1516,91110.39,46931.654,1.0097,1.4541,16.4362,0.9026,473663.4709,464703.9428,4.776
000509.SZ,20241225,3.65,3.79,3.6,3.63,3.67,-0.04,-1.0899,200659.0,74086.314,1.8699,3.15,0.0,28.7006,389545.4829,389544.3053,9.7463
000510.SZ,20241225,3.75,3.76,3.48,3.58,3.76,-0.18,-4.7872,217648.01,77766.122,3.8365,4.3117,0.0,1.7053,232178.6049,203094.6466,10.422
000513.SZ,20241225,37.98,38.04,37.48,37.92,37.65,0.27,0.7171,49032.41,185252.792,0.8161,1.3522,17.3758,2.4789,3518294.5548,2278262.4837,9.7106
000514.SZ,20241225,4.29,4.29,4.1,4.18,4.29,-0.11,-2.5641,146386.01,60967.312,1.7349,4.7127,54.034,0.9549,352696.2634,352696.2634,4.4343
000516.SZ,20241225,5.69,5.75,5.5,5.56,5.64,-0.08,-1.4184,224261.5,125557.175,1.0083,1.459,0.0,3.4407,1256772.7895,1236635.3753,39.873
000517.SZ,20241225,2.36,2.38,2.29,2.31,2.34,-0.03,-1.2821,327333.0,75975.32,1.3135,4.4474,0.0,0.9349,735486.094,575648.8621,17.9586
000518.SZ,20241225,3.08,3.27,2.88,3.11,3.12,-0.01,-0.3205,772146.71,237871.339,7.5,11.7236,0.0,6.855,320191.985,320185.6005,8.377
000519.SZ,20241225,15.25,15.25,14.62,14.71,15.39,-0.68,-4.4185,344057.87,512578.493,2.4707,4.2848,36.4025,1.9826,2048454.2625,2048454.2625,7.9996
000520.SZ,20241225,5.18,5.19,4.81,4.82,5.18,-0.36,-6.9498,478889.43,235432.518,4.7317,7.1063,0.0,9.3399,487824.2253,487824.2253,6.855
000521.SZ,20241225,8.5,8.53,8.24,8.29,8.51,-0.22,-2.5852,232144.4,193582.842,2.6524,3.7038,11.0496,1.4119,853806.7597,725560.1538,5.617
000523.SZ,20241225,3.26,3.28,3.12,3.19,3.26,-0.07,-2.1472,205873.37,65276.131,1.147,1.5663,50.4675,3.9823,585514.4391,572546.9592,6.687
000524.SZ,20241225,10.06,10.07,9.67,9.84,10.07,-0.23,-2.284,81346.11,80094.499,1.2142,4.3162,44.9282,2.9334,659485.2594,659255.5437,4.927
000525.SZ,20241225,6.16,6.28,6.02,6.02,6.34,-0.32,-5.0473,730387.01,444236.591,7.377,13.0441,0.0,8.5351,781412.4593,596029.0732,8.3784
000526.SZ,20241225,42.45,43.4,42.33,43.24,42.74,0.5,1.1699,21125.01,90927.118,1.7749,2.9094,25.0762,6.6032,532823.6417,514636.0329,2.471
000528.SZ,20241225,11.31,11.34,11.17,11.25,11.31,-0.06,-0.5305,121260.68,136073.569,0.8403,0.8403,16.677,1.2848,2271634.5769,1623493.3039,12.819
000529.SZ,20241225,6.02,6.03,5.79,5.87,6.04,-0.17,-2.8146,84230.0,49454.424,1.478,3.3357,24.4393,1.0929,342684.9237,334522.1293,3.4693
000530.SZ,20241225,6.18,6.18,5.81,5.9,6.26,-0.36,-5.7508,586276.52,347786.523,9.771,13.6629,69.0323,1.5955,497495.3791,354010.8224,10.0004
000531.SZ,20241225,6.11,6.11,5.95,6.01,6.1,-0.09,-1.4754,46298.0,27816.948,0.5089,1.0885,33.8,0.9437,625882.2005,546757.0383,16.08
000532.SZ,20241225,13.91,13.98,13.35,13.56,13.99,-0.43,-3.0736,109417.2,148544.993,3.1849,6.1579,71.6164,3.4246,467424.509,465853.4556,4.512
000533.SZ,20241225,4.31,4.31,4.05,4.14,4.29,-0.15,-3.4965,188356.0,77952.318,2.7501,4.5112,32.7108,3.3776,285997.824,283549.5936,2.258
000534.SZ,20241225,13.34,13.49,12.8,13.14,13.49,-0.35,-2.5945,119889.61,157359.09,2.4,4.4504,34.7461,5.432,670293.2071,656392.6968,4.2706
000536.SZ,20241225,5.04,5.06,4.69,4.79,5.03,-0.24,-4.7714,1209718.8,580942.08,4.3781,8.4243,0.0,8.4058,1324929.7126,1323516.5252,3.673
000537.SZ,20241225,9.49,9.57,9.42,9.49,9.52,-0.03,-0.3151,102617.95,97205.273,0.4966,1.5819,19.0947,1.0053,1961205.632,1961200.2227,6.75
000538.SZ,20241225,60.28,60.8,59.89,60.66,60.25,0.41,0.6805,86026.0,519649.459,0.4862,1.1942,25.1879,2.8217,10823336.9498,10733180.6123,29.2953
000539.SZ,20241225,4.69,4.7,4.63,4.68,4.69,-0.01,-0.2132,137040.3,63872.486,0.5366,1.6818,34.3705,1.0461,2457132.9054,1195223.6317,18.82
000541.SZ,20241225,6.05,6.21,5.9,5.94,6.07,-0.13,-2.1417,330404.07,198881.17,2.7609,5.1384,30.4035,1.4385,919974.2686,710866.3655,32.3593
000543.SZ,20241225,8.25,8.27,8.06,8.11,8.25,-0.14,-1.697,274639.11,222998.733,1.2115,2.8006,10.7677,1.1925,1838426.1614,1838426.1614,4.88
000544.SZ,20241225,8.7,8.73,8.56,8.71,8.72,-0.01,-0.1147,44685.0,38651.697,0.4585,1.8509,8.309,1.018,848950.189,848950.189,3.976
000545.SZ,20241225,2.36,2.38,2.2,2.21,2.35,-0.14,-5.9574,374047.89,83733.576,3.7959,5.119,0.0,1.6326,218090.1142,217774.0842,4.56
000546.SZ,20241225,4.76,4.78,4.55,4.61,4.77,-0.16,-3.3543,190159.0,87796.537,2.6689,3.9567,0.0,0.8488,359018.4845,328468.2146,1.847
000547.SZ,20241225,7.58,7.63,7.44,7.48,7.61,-0.13,-1.7083,158987.01,119233.793,1.001,1.2939,0.0,1.8965,1195654.2652,1188086.3206,10.683
000548.SZ,20241225,5.3,5.34,5.08,5.2,5.35,-0.15,-2.8037,125202.5,64890.256,2.5081,3.7055,15.0435,1.2682,259592.2217,259578.1817,3.661
000550.SZ,20241225,24.63,24.63,23.97,24.16,24.56,-0.4,-1.6287,54547.33,132118.491,1.0521,3.3202,12.7771,1.9083,2085525.024,1252606.9946,3.8221
000551.SZ,20241225,12.15,12.18,11.77,12.0,12.17,-0.17,-1.3969,55952.33,66808.594,1.3942,2.1718,21.0816,1.9183,484733.046,481602.7872,7.9326
000552.SZ,20241225,2.8,2.84,2.78,2.83,2.79,0.04,1.4337,703024.62,197778.709,1.8869,3.3239,12.517,0.9072,1514558.9863,1054394.0378,7.91
000553.SZ,20241225,6.68,6.72,6.05,6.15,6.64,-0.49,-7.3795,219310.96,137147.148,1.0074,6.2853,0.0,0.7244,1432834.2361,1338896.4885,4.214
000554.SZ,20241225,5.98,5.99,5.78,5.89,5.98,-0.09,-1.505,113653.01,66678.812,3.1339,3.1339,43.6971,2.8416,283187.2643,213602.733,4.9559
000555.SZ,20241225,12.3,12.31,11.5,11.81,12.39,-0.58,-4.6812,312302.77,368928.859,3.212,5.8589,4742.5342,1.9092,1152389.6101,1148274.2384,3.179
000557.SZ,20241225,5.63,5.63,5.39,5.44,5.63,-0.19,-3.3748,167654.72,91531.309,1.15,2.2,29.4104,1.3058,793355.8558,793106.4117,7.328
000558.SZ,20241225,3.36,3.38,3.19,3.23,3.37,-0.14,-4.1543,1133736.05,368869.709,8.7976,14.2842,61.428,3.8563,416419.3355,416245.1284,5.957
000559.SZ,20241225,6.38,6.4,6.17,6.21,6.37,-0.16,-2.5118,187462.62,116887.268,0.5674,1.5749,22.0149,2.2525,2051654.4246,2051646.628,39.747
000560.SZ,20241225,3.25,3.27,3.13,3.18,3.28,-0.1,-3.0488,1177507.75,375274.354,5.2211,7.1945,0.0,0.7895,749049.2706,717176.6213,5.302
000561.SZ,20241225,8.33,8.38,8.02,8.12,8.34,-0.22,-2.6379,87362.0,71063.113,1.4511,2.6923,359.8413,2.6881,490669.4949,488845.669,2.5231
000563.SZ,20241225,3.72,3.72,3.63,3.68,3.73,-0.05,-1.3405,470980.0,172746.734,0.921,1.6318,15.8855,1.081,1881941.0917,1881941.0917,18.4652
000564.SZ,20241225,3.25,3.46,3.21,3.4,3.25,0.15,4.6154,7611740.48,2533004.914,5.1728,8.8992,0.0,3.7213,6139741.5404,5003110.4489,7.182
000565.SZ,20241225,5.65,5.68,5.3,5.4,5.69,-0.29,-5.0967,75582.5,40957.667,1.7432,2.932,0.0,1.8738,234139.7988,234139.7988,7.657
000566.SZ,20241225,5.05,5.05,4.77,4.82,5.01,-0.19,-3.7924,272804.02,132315.887,2.3398,3.5934,0.0,3.5391,625329.9907,561968.4913,9.514
000567.SZ,20241225,7.29,7.29,6.96,7.06,7.27,-0.21,-2.8886,170200.48,119909.934,0.8729,3.5572,21.9668,2.5514,1379942.0614,1376650.9725,16.033
000568.SZ,20241225,130.55,130.56,129.4,129.55,130.12,-0.57,-0.4381,72223.81,938141.337,0.4922,1.0028,13.36,4.1978,19069131.7214,19008687.0726,35.8535
000570.SZ,20241225,5.25,5.27,4.97,5.06,5.29,-0.23,-4.3478,176611.02,89529.227,3.1782,5.384,0.0,1.0356,357080.4085,281180.4085,4.579
000571.SZ,20241225,3.23,3.26,3.13,3.18,3.26,-0.08,-2.454,130648.52,41500.052,1.605,2.2633,0.0,8.9451,266843.022,258860.427,7.613
000572.SZ,20241225,4.45,4.45,4.15,4.18,4.44,-0.26,-5.8559,595422.0,252205.032,3.6257,5.5357,1931.5041,3.522,687458.0261,686459.901,4.656
000573.SZ,20241225,2.91,2.92,2.72,2.83,2.91,-0.08,-2.7491,216909.43,60699.634,3.4269,4.2901,18.8874,1.1334,180633.4109,179129.0438,8.454
000576.SZ,20241225,7.78,7.82,7.45,7.62,7.81,-0.19,-2.4328,66756.0,50765.384,1.5387,2.7652,0.0,2.0657,332550.6791,330595.5204,6.297
000581.SZ,20241225,18.85,19.04,18.76,18.99,18.92,0.07,0.37,123575.51,233847.15,1.5001,2.4755,10.5615,0.9833,1893276.9704,1564396.4241,6.2415
000582.SZ,20241225,7.69,7.72,7.64,7.68,7.69,-0.01,-0.13,98672.47,75707.475,0.5602,1.2732,14.6351,1.0193,1749158.4637,1352648.7652,5.4514
000586.SZ,20241225,9.69,10.09,9.31,9.7,10.0,-0.3,-3.0,226209.0,218327.8,11.694,17.4148,0.0,5.6755,187636.8,187636.8,3.698
000589.SZ,20241225,5.09,5.1,5.0,5.05,5.08,-0.03,-0.5906,237410.0,119627.499,1.5516,1.9596,10.2655,0.9017,785404.08,772704.2895,6.747
000590.SZ,20241225,7.31,7.44,6.96,7.17,7.31,-0.14,-1.9152,65227.1,46256.742,2.7249,4.9995,0.0,2.4696,171700.8984,171632.7548,4.764
000591.SZ,20241225,4.92,4.92,4.82,4.86,4.91,-0.05,-1.0183,301585.4,146540.51,0.8381,1.1803,13.3948,0.8017,1902022.5879,1748871.7052,14.787
000592.SZ,20241225,2.68,2.68,2.52,2.56,2.68,-0.12,-4.4776,999050.2,256455.072,5.2167,6.3067,0.0,2.4405,494535.9084,490263.6669,6.375
000593.SZ,20241225,5.54,5.56,5.32,5.4,5.56,-0.16,-2.8777,73202.0,39578.455,2.042,3.571,0.0,2.2257,193660.7449,193580.9113,5.6
