vol_ratio,turnover_rate,pe_ttm,pct_chg_1d,pct_chg_5d,pct_chg_20d,ma5_slope,ma20_slope,bias_5,bias_20,rsi_14,std_20_ratio,position_20d,position_250d,macd_dif,macd_dea,macd_hist,index_pct_chg,sector_pct_chg,moneyflow_score,tech_score,new_score,label,trade_date,ts_code
1.0,0.0,0.0,-3.8419,20.860918,32.80776,3.601542,1.4280622,0.7035408,13.989767,61.31928,8.84205,0.8356806,0.0,10.746889,9.597861,2.2980566,0.0,0.0,0.0,0.0,0.0,0,20230407,300576.SZ
1.0,0.0,0.0,-1.7212,1.9642802,7.5329566,0.3875958,0.3601008,0.21059978,2.4398973,51.03449,2.5420954,0.8333331,0.0,0.7353151,0.78258413,-0.09453803,0.0,0.0,0.0,0.0,0.0,1,20230407,600028.SH
1.0,0.0,0.0,-10.0,-4.0687757,52.459015,-0.7529177,1.8620889,-10.567372,6.2553525,61.55063,16.892372,0.6102683,0.0,3.8894336,3.8366747,0.10551816,0.0,0.0,0.0,0.0,0.0,0,20230410,601360.SH
1.0,0.0,0.0,-17.2475,-10.666951,80.28472,-1.9935279,2.5688097,-14.825535,12.479308,64.50944,25.835398,0.6077113,0.0,25.701658,22.82406,5.7551956,0.0,0.0,0.0,0.0,0.0,1,20230410,300418.SZ
1.0,0.0,0.0,0.1669,19.736578,39.534885,3.5281105,1.6632912,3.3734183,15.487887,76.95853,8.188973,1.0,0.0,3.4977386,2.6280267,1.7394236,0.0,0.0,0.0,0.0,0.0,1,20230410,688981.SH
1.0,0.0,0.0,3.835,17.991219,31.325594,3.3779883,1.432154,7.1492643,18.384315,81.10403,7.558066,1.0,0.0,5.3452315,2.6362429,5.417977,0.0,0.0,0.0,0.0,0.0,0,20230410,603501.SH
1.0,0.0,0.0,-2.8413,18.690264,41.765182,3.3208475,1.8666021,2.054141,24.395626,83.38092,13.86098,0.9131321,0.0,14.751699,10.454054,8.595292,0.0,0.0,0.0,0.0,0.0,0,20230410,688012.SH
1.0,0.0,0.0,-3.7924,0.6000577,19.640102,0.11402614,0.8618466,-4.5260925,4.10368,62.566013,8.7224,0.719807,0.0,9.2499,9.480442,-0.4610851,0.0,0.0,0.0,0.0,0.0,1,20230410,603019.SH
1.0,0.0,0.0,-1.2894,8.846763,3.921568,1.6607357,0.1927782,0.49591577,1.9758745,57.499996,5.279789,0.6749999,0.0,0.19871451,0.20995155,-0.022474071,0.0,0.0,0.0,0.0,0.0,1,20230410,601728.SH
1.0,0.0,0.0,-7.8783,-3.0701723,81.14754,-0.6215034,2.915967,-1.2775856,26.498955,70.223434,25.400536,0.84584016,0.0,13.4543295,11.263271,4.3821173,0.0,0.0,0.0,0.0,0.0,0,20230410,300364.SZ
1.0,0.0,0.0,-7.1693,-8.969693,27.938673,-1.8022399,1.1519281,-6.8700404,4.298313,58.148148,12.386175,0.6312293,0.0,9.596961,10.299547,-1.4051713,0.0,0.0,0.0,0.0,0.0,0,20230410,300459.SZ
1.0,0.0,0.0,-11.8983,-0.2303265,14.695496,-0.041325197,0.6547512,-10.459592,1.5392982,57.754303,10.601998,0.5027382,0.0,8.184609,6.8462405,2.6767378,0.0,0.0,0.0,0.0,0.0,0,20230410,300339.SZ
1.0,0.0,0.0,-8.6379,16.772818,72.95596,3.0026596,2.801763,1.4760153,29.221731,69.74697,19.954689,0.8216123,0.0,18.712412,14.465902,8.493019,0.0,0.0,0.0,0.0,0.0,0,20230410,300002.SZ
1.0,0.0,0.0,-10.8099,-14.755133,19.592209,-2.928634,0.81993103,-12.849664,-0.7157404,61.013554,14.830155,0.45873025,0.0,11.501436,12.085162,-1.1674519,0.0,0.0,0.0,0.0,0.0,0,20230410,300229.SZ
1.0,0.0,0.0,-2.64,21.622341,109.09921,3.796759,3.7621012,2.8750083,38.98006,80.30025,25.935307,0.94926345,0.0,14.578654,11.890923,5.3754625,0.0,0.0,0.0,0.0,0.0,0,20230410,603083.SH
1.0,0.0,0.0,-5.4951,9.707234,26.285898,1.7812699,1.1406486,-1.1056207,8.364781,61.932766,7.532922,0.7745097,0.0,9.147319,7.6696014,2.9554346,0.0,0.0,0.0,0.0,0.0,0,20230410,600584.SH
1.0,0.0,0.0,3.7591,3.8034291,-4.332404,0.76322985,-0.2254093,3.3617063,-0.22591475,45.06332,3.9148493,0.40070963,0.0,-1.0112847,-0.73269635,-0.5571767,0.0,0.0,0.0,0.0,0.0,0,20230410,600150.SH
1.0,0.0,0.0,3.2377,13.993872,15.170285,2.6210063,0.7393997,4.026845,11.443979,77.254906,4.4927635,1.0,0.0,0.20762268,0.026567614,0.36211014,0.0,0.0,0.0,0.0,0.0,0,20230410,600958.SH
1.0,0.0,0.0,4.7512,13.45219,29.870134,2.5591617,1.2966619,5.2236013,11.30988,69.49152,5.31557,1.0,0.0,3.4374626,2.961031,0.95286334,0.0,0.0,0.0,0.0,0.0,0,20230410,603005.SH
1.0,0.0,0.0,3.6364,15.988372,24.105766,2.9641607,1.065732,4.4229307,8.578818,57.57576,4.715134,1.0,0.0,0.38243937,0.34150854,0.081861675,0.0,0.0,0.0,0.0,0.0,1,20230410,601390.SH
1.0,0.0,0.0,-3.9028,12.284775,55.677414,2.2325563,2.1997905,-0.19853626,20.367126,76.43592,17.531853,0.8488804,0.0,7.133385,5.8513,2.5641701,0.0,0.0,0.0,0.0,0.0,0,20230410,002463.SZ
1.0,0.0,0.0,-8.3895,-3.0711355,42.88444,-0.5770202,1.6812075,-8.414143,10.178234,66.582115,16.091682,0.6627095,0.0,7.3160896,6.488208,1.6557641,0.0,0.0,0.0,0.0,0.0,1,20230410,688041.SH
1.0,0.0,0.0,-4.8993,1.4517982,61.013805,0.2785201,2.1403162,-2.95523,10.597614,63.067596,14.879337,0.7929634,0.0,1.9777161,1.9403046,0.07482296,0.0,0.0,0.0,0.0,0.0,0,20230410,601138.SH
1.0,0.0,0.0,-1.4748,5.1945667,14.589897,0.9984686,0.6815059,0.09988966,6.327118,67.27548,5.3963,0.8903551,0.0,2.1912453,0.8916233,2.5992439,0.0,0.0,0.0,0.0,0.0,1,20230410,600745.SH
1.0,0.0,0.0,-6.6418,28.205126,49.82876,4.7184258,2.0954092,2.4050515,23.426311,70.31821,14.875498,0.8174659,0.0,11.393803,7.581818,7.62397,0.0,0.0,0.0,0.0,0.0,0,20230410,300458.SZ
1.0,0.0,0.0,-4.5087,9.403981,13.46154,1.76661,0.6441013,0.9779991,7.8821964,64.218475,5.7176223,0.76923126,0.0,4.2691565,2.3023994,3.9335144,0.0,0.0,0.0,0.0,0.0,0,20230410,600487.SH
1.0,0.0,0.0,-3.9157,5.9800677,51.184853,1.137441,2.105469,-0.34363896,21.813847,74.93404,16.666142,0.8951614,0.0,5.176975,3.8791516,2.5956461,0.0,0.0,0.0,0.0,0.0,0,20230410,002602.SZ
1.0,0.0,0.0,-13.9434,-17.364025,28.038893,-3.5462527,1.0069847,-12.513845,-8.949464,43.137257,11.164842,0.38840568,0.0,11.619696,14.709619,-6.1798453,0.0,0.0,0.0,0.0,0.0,1,20230410,300058.SZ
1.0,0.0,0.0,-10.0267,-13.273194,31.70254,-2.647134,1.2342856,-11.166845,1.3020236,63.557686,18.333109,0.5195368,0.0,13.011088,14.059374,-2.096571,0.0,0.0,0.0,0.0,0.0,0,20230410,002261.SZ
1.0,0.0,0.0,-4.0896,0.1755556,12.928767,0.034124717,0.58186173,-2.671964,1.059601,52.352962,6.113583,0.5413111,0.0,3.6567838,3.6311173,0.051332716,0.0,0.0,0.0,0.0,0.0,0,20230410,600522.SH
1.0,0.0,0.0,-6.0288,3.135787,28.310658,0.5946858,1.214559,-2.7823024,8.772323,64.36454,10.384267,0.7786328,0.0,3.968156,3.1297584,1.6767954,0.0,0.0,0.0,0.0,0.0,0,20230410,688008.SH
1.0,0.0,0.0,0.9424,1.0087799,0.13043927,0.20214608,0.0065444424,0.9999158,0.4689765,55.217384,0.99994344,0.5444449,0.0,-1.6251048,-1.9084641,0.5667186,0.0,0.0,0.0,0.0,0.0,1,20230410,601318.SH
1.0,0.0,0.0,2.1346,42.3341,47.39336,7.1017275,2.1640337,11.469533,31.751743,82.19177,13.07368,1.0,0.0,3.9802172,2.1008668,3.7587008,0.0,0.0,0.0,0.0,0.0,0,20230410,002681.SZ
1.0,0.0,0.0,-4.2929,30.464712,63.450134,5.173547,2.6223736,5.3289757,31.65436,81.53388,17.066963,0.90173405,0.0,7.7391195,5.302984,4.87227,0.0,0.0,0.0,0.0,0.0,0,20230410,002222.SZ
1.0,0.0,0.0,-6.1633,3.5585616,6.0424404,0.67927825,0.280863,-1.8276517,-1.6954195,45.557858,3.8052793,0.34023693,0.0,0.9064171,1.1862843,-0.55973446,0.0,0.0,0.0,0.0,0.0,0,20230410,002156.SZ
1.0,0.0,0.0,-10.0,-8.280258,42.105267,-1.5866566,1.6769292,-10.706901,11.325863,70.74831,20.040506,0.63366354,0.0,12.737564,10.734243,4.0066404,0.0,0.0,0.0,0.0,0.0,0,20230410,600839.SH
1.0,0.0,0.0,0.0,6.160449,22.682117,1.1537412,0.981938,-1.7241409,5.18844,55.586582,6.0965714,0.6999997,0.0,2.2829373,1.9037132,0.7584482,0.0,0.0,0.0,0.0,0.0,1,20230410,000617.SZ
1.0,0.0,0.0,5.0407,9.121618,18.749996,1.7751474,0.88334614,4.328165,10.910807,71.69812,4.4522347,1.0,0.0,0.33007056,0.24884334,0.16245443,0.0,0.0,0.0,0.0,0.0,1,20230410,601857.SH
1.0,0.0,0.0,-5.017,37.711872,110.01616,6.216532,3.9683003,6.8610272,45.723576,88.024475,23.947872,0.9024621,0.0,23.284838,15.368907,15.8318615,0.0,0.0,0.0,0.0,0.0,0,20230410,002777.SZ
1.0,0.0,0.0,-0.1799,2.3985233,-3.3100948,0.46745765,-0.16732667,-0.6800206,-2.081857,49.668896,4.4924645,0.29213542,0.0,-0.019138038,0.016800156,-0.071876384,0.0,0.0,0.0,0.0,0.0,1,20230410,600050.SH
1.0,0.0,0.0,-13.4935,10.671936,35.135136,1.8176309,1.4409564,-7.434956,9.268291,61.988102,12.9326515,0.5500237,0.0,8.893262,6.682261,4.4220023,0.0,0.0,0.0,0.0,0.0,0,20230410,688036.SH
1.0,0.0,0.0,-7.5153,6.2867155,29.677423,1.1537622,1.2782909,-3.5817087,10.301516,64.67391,10.328898,0.7356115,0.0,3.6662548,2.8062432,1.720023,0.0,0.0,0.0,0.0,0.0,1,20230410,002624.SZ
1.0,0.0,0.0,-3.35,11.973574,58.596493,2.2181425,2.3343585,1.4666289,23.4804,87.1345,16.331459,0.9157707,0.0,7.562664,5.8306823,3.4639635,0.0,0.0,0.0,0.0,0.0,0,20230410,002517.SZ
1.0,0.0,0.0,-6.3722,12.594843,45.3477,2.2474954,1.8452096,-1.7478825,16.141655,71.12971,13.971958,0.82028455,0.0,5.2026715,4.1684074,2.0685275,0.0,0.0,0.0,0.0,0.0,0,20230410,002558.SZ
1.0,0.0,0.0,-3.9894,14.663839,22.372875,2.58275,1.0348339,-1.5633527,12.045106,67.649864,8.98032,0.81782174,0.0,4.4846053,2.8772013,3.2148082,0.0,0.0,0.0,0.0,0.0,1,20230410,603000.SH
1.0,0.0,0.0,-10.7051,23.932392,41.853367,3.9916914,1.8436284,-0.61357886,22.709663,70.666664,14.824237,0.71742815,0.0,9.055312,5.6149025,6.880819,0.0,0.0,0.0,0.0,0.0,0,20230410,300168.SZ
1.0,0.0,0.0,-11.004,-7.6400013,23.541996,-1.473311,0.99409175,-9.614029,3.3074954,53.131794,14.552271,0.56200784,0.0,4.6844954,4.141685,1.085621,0.0,0.0,0.0,0.0,0.0,1,20230410,301236.SZ
1.0,0.0,0.0,0.7563,8.091584,8.780757,1.5371944,0.4195616,1.1188033,3.5207691,61.73989,4.780444,0.7391599,0.0,2.7129736,2.5493317,0.32728404,0.0,0.0,0.0,0.0,0.0,1,20230410,600941.SH
1.0,0.0,0.0,-6.7164,25.208694,30.434788,4.211996,1.4087911,0.37473255,19.075974,76.03834,11.968142,0.7702128,0.0,2.4851887,1.4370942,2.0961888,0.0,0.0,0.0,0.0,0.0,0,20230410,600667.SH
1.0,0.0,0.0,-9.257,-4.6094766,24.790617,-0.87612593,1.0710666,-8.544075,6.687664,64.99068,13.670285,0.58545434,0.0,12.644089,11.442521,2.403136,0.0,0.0,0.0,0.0,0.0,0,20230410,600100.SH
1.0,0.0,0.0,14.1478,35.927746,51.556206,6.6488385,2.2911446,17.933668,31.685278,79.23977,9.605929,1.0,0.0,1.9505119,1.0787535,1.7435169,0.0,0.0,0.0,0.0,0.0,0,20230410,688400.SH
1.0,0.0,0.0,-0.2362,3.1250026,5.652834,0.61179674,0.27712417,0.3325467,3.304072,74.88369,1.9901747,0.96183306,0.0,0.83766,0.14437206,1.3865758,0.0,0.0,0.0,0.0,0.0,0,20230410,600030.SH
1.0,0.0,0.0,1.3597,20.781967,61.288803,3.8237202,2.505191,7.022472,28.631718,74.80046,13.40893,1.0,0.0,7.7143064,5.563069,4.302475,0.0,0.0,0.0,0.0,0.0,0,20230410,603888.SH
1.0,0.0,0.0,2.5924,16.614426,74.484055,3.1744142,2.9876583,7.9763184,35.91524,83.34857,18.831005,1.0,0.0,6.707282,5.0332475,3.3480697,0.0,0.0,0.0,0.0,0.0,0,20230410,603918.SH
1.0,0.0,0.0,-5.3665,2.6064658,19.62337,0.49393108,0.8929441,-3.257072,7.903599,63.467617,7.7850947,0.73779976,0.0,4.359145,3.3380368,2.0422168,0.0,0.0,0.0,0.0,0.0,1,20230410,605358.SH
1.0,0.0,0.0,-6.9109,5.8544364,16.011559,1.1506178,0.7352745,2.8386931,5.770748,53.46901,5.820517,0.651869,0.0,4.299635,4.011564,0.5761422,0.0,0.0,0.0,0.0,0.0,0,20230410,000810.SZ
1.0,0.0,0.0,-8.992,-9.685612,12.991664,-1.9341741,0.5567097,-8.044489,-3.6993124,51.780506,8.36683,0.38049948,0.0,3.4355047,4.0847745,-1.2985392,0.0,0.0,0.0,0.0,0.0,0,20230410,000034.SZ
1.0,0.0,0.0,-20.0034,-0.3803091,70.58611,-0.06488134,2.552496,-14.968437,20.302097,69.95582,29.375286,0.634532,0.0,6.8640733,5.2554464,3.217254,0.0,0.0,0.0,0.0,0.0,0,20230410,688327.SH
1.0,0.0,0.0,4.7771,4.7770724,8.437712,0.94625336,0.42096984,2.7996562,7.748745,68.62418,4.3421297,1.0,0.0,1.2244515,0.66174585,1.1254113,0.0,0.0,0.0,0.0,0.0,0,20230410,000721.SZ
1.0,0.0,0.0,-8.5471,3.023736,47.764957,0.5570555,1.8479813,-5.6266665,12.263144,64.298775,16.115116,0.7501139,0.0,10.29868,9.431578,1.734205,0.0,0.0,0.0,0.0,0.0,0,20230410,688521.SH
1.0,0.0,0.0,2.2449,11.209774,18.16039,2.0984848,0.81989086,1.9536074,5.824582,54.8896,4.189547,0.9406786,0.0,0.40992606,0.3696359,0.080580264,0.0,0.0,0.0,0.0,0.0,1,20230410,601186.SH
1.0,0.0,0.0,-4.2145,16.182693,28.762987,2.9400444,1.2339287,2.5250921,9.131719,60.98486,5.8412533,0.78249687,0.0,8.979041,7.832498,2.2930856,0.0,0.0,0.0,0.0,0.0,0,20230410,000032.SZ
1.0,0.0,0.0,-7.7791,-2.0128539,34.667454,-0.38502616,1.3968931,-5.921052,7.030918,64.448044,12.793076,0.73350257,0.0,10.184361,9.547855,1.2730123,0.0,0.0,0.0,0.0,0.0,1,20230410,300655.SZ
1.0,0.0,0.0,-2.0134,-1.3513539,7.6166997,-0.26881772,0.3593366,-1.6172489,1.1781026,59.03615,3.4596493,0.72727287,0.0,0.44861737,0.46014708,-0.023059404,0.0,0.0,0.0,0.0,0.0,0,20230410,000725.SZ
1.0,0.0,0.0,0.817,6.379305,5.65068,1.23169,0.2747022,1.4468924,2.440643,51.9084,2.5024254,0.8799997,0.0,0.134951,0.11915291,0.031596184,0.0,0.0,0.0,0.0,0.0,1,20230410,601668.SH
1.0,0.0,0.0,0.6982,4.7618937,13.4615345,0.938293,0.63913655,2.253027,7.0559535,72.18042,3.7622697,0.9137925,0.0,0.6027317,0.39161703,0.42222932,0.0,0.0,0.0,0.0,0.0,1,20230410,601899.SH
1.0,0.0,0.0,-2.2953,22.338339,47.480324,3.7483559,2.0082598,-1.0669746,22.302395,78.94203,16.307364,0.8796794,0.0,1.6287994,1.2072049,0.843189,0.0,0.0,0.0,0.0,0.0,0,20230410,300846.SZ
1.0,0.0,0.0,0.1891,22.203007,50.336998,3.915189,2.1915736,3.6844945,28.100113,86.07888,15.127882,1.0,0.0,3.1837692,1.9642758,2.4389865,0.0,0.0,0.0,0.0,0.0,0,20230410,688110.SH
1.0,0.0,0.0,9.9826,13.8537855,46.68603,2.706037,2.062888,8.264673,27.01049,78.75432,14.490747,1.0,0.0,12.921148,9.764008,6.3142815,0.0,0.0,0.0,0.0,0.0,1,20230410,002401.SZ
1.0,0.0,0.0,-5.8181,8.065991,0.4544057,1.5361335,0.023154473,1.3466995,2.350407,52.331467,4.4861565,0.58420503,0.0,-0.17345199,-0.68435025,1.0217965,0.0,0.0,0.0,0.0,0.0,0,20230410,688385.SH
1.0,0.0,0.0,3.1524,4.8042736,13.051817,0.9477016,0.6099746,2.3991663,5.0285306,57.142857,2.334733,1.0,0.0,0.76599765,0.77926683,-0.02653834,0.0,0.0,0.0,0.0,0.0,1,20230410,600028.SH
1.0,0.0,0.0,-3.6522,-7.2056756,29.96323,-1.4573556,1.1451774,-4.7734494,-1.7823677,48.471222,6.778076,0.41567555,0.0,7.9279613,9.93471,-4.0134964,0.0,0.0,0.0,0.0,0.0,1,20230410,300624.SZ
1.0,0.0,0.0,-5.7129,11.689037,19.152735,2.1261442,0.88759804,-0.5379074,9.4666395,62.099354,10.068831,0.6492219,0.0,4.347269,3.1805503,2.3334374,0.0,0.0,0.0,0.0,0.0,0,20230410,300476.SZ
1.0,0.0,0.0,-3.7774,24.637354,31.703182,4.234187,1.4842752,2.7505195,21.517574,83.20216,12.373941,0.84725165,0.0,9.245684,3.966604,10.55816,0.0,0.0,0.0,0.0,0.0,0,20230410,300672.SZ
1.0,0.0,0.0,2.4474,5.633799,2.564112,1.0899175,0.13011092,1.0781703,3.9531088,64.52514,3.1813693,0.7886604,0.0,0.28065068,0.21396843,0.13336447,0.0,0.0,0.0,0.0,0.0,1,20230410,600938.SH
1.0,0.0,0.0,-5.8437,4.119548,-4.2347703,0.76450306,-0.20661908,-4.1207986,-6.356704,40.717617,5.2501903,0.2903224,0.0,-0.52521205,0.6809245,-2.412273,0.0,0.0,0.0,0.0,0.0,0,20230410,000066.SZ
1.0,0.0,0.0,-10.0446,-11.42857,20.47833,-2.276209,0.84955996,-9.7424345,-0.8792885,58.13954,12.957163,0.47099015,0.0,1.6811892,1.8089508,-0.25552312,0.0,0.0,0.0,0.0,0.0,0,20230410,000158.SZ
1.0,0.0,0.0,-3.4143,5.538468,22.281643,1.0381383,0.9937396,-2.104884,7.99961,68.63439,8.58037,0.83462155,0.0,5.174197,4.7027183,0.94295824,0.0,0.0,0.0,0.0,0.0,0,20230410,002281.SZ
1.0,0.0,0.0,-1.8561,-0.32987463,-0.8438835,-0.06375753,-0.03966163,-3.6183045,-6.758369,41.224113,5.413154,0.0024875398,0.0,1.0110052,1.5093728,-0.99673533,0.0,0.0,0.0,0.0,0.0,0,20230410,601698.SH
1.0,0.0,0.0,3.3778,10.132571,10.028388,1.9206598,0.47353166,2.4128232,3.4191449,50.56948,3.656613,0.8230771,0.0,0.42268902,0.46859968,-0.09182135,0.0,0.0,0.0,0.0,0.0,1,20230410,601800.SH
1.0,0.0,0.0,10.0282,23.064766,47.537865,4.34912,2.0665233,11.190406,25.675562,71.64835,11.192689,1.0,0.0,3.410906,2.4653037,1.8912045,0.0,0.0,0.0,0.0,0.0,1,20230410,002292.SZ
1.0,0.0,0.0,7.3786,22.345139,16.42106,4.2634034,0.86264145,11.943325,21.271938,85.20711,6.643651,1.0,0.0,2.4905608,1.5493366,1.8824482,0.0,0.0,0.0,0.0,0.0,0,20230410,600105.SH
1.0,0.0,0.0,8.7649,88.97093,157.54718,13.122342,6.01744,23.19124,85.57122,94.19116,33.382748,1.0,0.0,11.00682,6.8862433,8.241152,0.0,0.0,0.0,0.0,0.0,0,20230410,688525.SH
1.0,0.0,0.0,-0.8652,7.674237,10.797743,1.4559501,0.52778757,0.6735992,7.7459536,85.71427,4.400353,0.9263807,0.0,0.36873755,0.16894461,0.39958587,0.0,0.0,0.0,0.0,0.0,1,20230410,601688.SH
1.0,0.0,0.0,-0.304,3.9949253,5.0608597,0.7767226,0.25046772,0.31808195,3.7318156,71.6495,2.1169858,0.95097935,0.0,0.29894418,-0.41862333,1.435135,0.0,0.0,0.0,0.0,0.0,0,20230410,000776.SZ
1.0,0.0,0.0,-2.0388,22.749384,33.11346,4.288006,1.5532179,10.927878,22.9663,79.25528,9.0563545,0.9255317,0.0,1.9869511,1.2421736,1.4895552,0.0,0.0,0.0,0.0,0.0,0,20230410,300493.SZ
1.0,0.0,0.0,-8.1911,1.1278143,4.1290298,0.21397904,0.19785643,-4.270468,-0.40316442,56.07984,3.7785583,0.3828564,0.0,5.4649377,5.642662,-0.35544944,0.0,0.0,0.0,0.0,0.0,1,20230410,300075.SZ
1.0,0.0,0.0,-7.7726,7.577814,18.303572,1.3772761,0.8457096,-3.566229,8.406628,67.39132,8.6240015,0.6747575,0.0,1.0032591,0.64578,0.71495795,0.0,0.0,0.0,0.0,0.0,1,20230410,601519.SH
1.0,0.0,0.0,1.0781,10.566039,18.264385,1.9934148,0.84049255,2.2598393,7.938849,61.672462,4.6526985,0.9523807,0.0,2.1480715,1.7165817,0.86297977,0.0,0.0,0.0,0.0,0.0,0,20230410,600171.SH
1.0,0.0,0.0,-2.5452,7.538803,11.323646,1.3921114,0.5355723,-2.0729568,4.74408,60.73502,5.038254,0.6986902,0.0,1.7720572,1.4173107,0.709493,0.0,0.0,0.0,0.0,0.0,0,20230410,002405.SZ
1.0,0.0,0.0,-9.9882,5.8742185,33.101646,1.0552444,1.3598399,-5.8968062,7.891122,60.66144,13.272089,0.717608,0.0,10.069914,9.409153,1.3215214,0.0,0.0,0.0,0.0,0.0,1,20230410,002351.SZ
1.0,0.0,0.0,-4.3838,2.968293,50.399536,0.56453675,2.0516963,-2.6324847,19.98938,73.1638,17.633348,0.8753456,0.0,9.763686,7.5818872,4.3635983,0.0,0.0,0.0,0.0,0.0,0,20230410,301308.SZ
1.0,0.0,0.0,-5.6019,-5.0359726,2.524273,-0.98649466,0.11849066,-6.060966,-3.863078,49.388756,5.7285714,0.32919255,0.0,1.1672183,1.6285503,-0.9226641,0.0,0.0,0.0,0.0,0.0,1,20230410,000681.SZ
1.0,0.0,0.0,-5.3763,-17.500002,34.237297,-3.5901275,1.2821735,-12.224313,-0.73010606,56.659145,15.626104,0.50525093,0.0,3.369285,3.7431967,-0.74782324,0.0,0.0,0.0,0.0,0.0,1,20230411,601360.SH
1.0,0.0,0.0,9.4999,-9.654493,82.45614,-1.9933152,2.7830486,-4.8371677,19.829786,65.69768,24.458475,0.7481429,0.0,24.616726,23.182592,2.8682663,0.0,0.0,0.0,0.0,0.0,1,20230411,300418.SZ
1.0,0.0,0.0,-2.6167,7.0538626,34.013767,1.326625,1.427238,-0.64952725,10.883386,69.19806,7.604269,0.8690576,0.0,3.54625,2.8116715,1.4691573,0.0,0.0,0.0,0.0,0.0,1,20230411,688981.SH
1.0,0.0,0.0,20.0,11.898727,110.47618,2.5194304,3.9838583,15.555555,45.98299,74.932816,25.961855,1.0,0.0,14.899009,11.990418,5.8171797,0.0,0.0,0.0,0.0,0.0,0,20230411,300364.SZ
1.0,0.0,0.0,-3.7983,2.7638798,38.057373,0.5281073,1.6494426,-2.3379102,17.728876,75.67975,13.9228325,0.8003053,0.0,14.684996,11.300241,6.769508,0.0,0.0,0.0,0.0,0.0,1,20230411,688012.SH
1.0,0.0,0.0,6.3797,-1.0612693,21.289175,-0.21788761,0.9719221,1.7865945,9.679141,65.46518,8.700937,0.9574877,0.0,9.280852,9.440524,-0.3193431,0.0,0.0,0.0,0.0,0.0,0,20230411,603019.SH
1.0,0.0,0.0,9.9966,12.990454,24.13592,2.531776,1.1369977,7.3876247,15.641337,78.89067,6.3412313,1.0,0.0,3.2781107,1.3689208,3.81838,0.0,0.0,0.0,0.0,0.0,0,20230411,600745.SH
1.0,0.0,0.0,4.8387,9.9624,18.181818,1.976136,0.8987417,6.9469795,15.79572,80.730896,5.7947726,1.0,0.0,0.31914303,0.085082695,0.46812066,0.0,0.0,0.0,0.0,0.0,0,20230411,600958.SH
1.0,0.0,0.0,-3.9187,1.5337384,-8.815433,0.29171455,-0.4736183,-3.723096,-1.5540208,50.0,5.0169616,0.4499998,0.0,0.1767168,0.2033046,-0.05317559,0.0,0.0,0.0,0.0,0.0,1,20230411,601728.SH
1.0,0.0,0.0,8.0,13.3587885,81.097565,2.5830278,3.1248167,6.8345394,35.330647,70.65102,20.400297,0.9725559,0.0,19.981411,15.569004,8.824815,0.0,0.0,0.0,0.0,0.0,0,20230411,300002.SZ
1.0,0.0,0.0,2.53,-10.672857,22.61145,-2.2817466,0.98604214,-2.284269,5.892865,59.205772,11.978386,0.6943521,0.0,8.936788,10.026995,-2.1804147,0.0,0.0,0.0,0.0,0.0,0,20230411,300459.SZ
1.0,0.0,0.0,-0.6869,-2.308551,49.440147,-0.45550346,1.8169161,-3.1807964,7.8778906,64.10257,13.396686,0.7720996,0.0,1.860187,1.9242811,-0.12818804,0.0,0.0,0.0,0.0,0.0,1,20230411,601138.SH
1.0,0.0,0.0,3.4669,10.808584,10.444087,2.063968,0.5237333,3.6585395,10.190353,76.05176,4.4447675,1.0,0.0,0.71937,0.45716763,0.52440476,0.0,0.0,0.0,0.0,0.0,1,20230411,601899.SH
1.0,0.0,0.0,0.4652,15.005323,30.454218,2.8090668,1.3882542,4.7064056,17.306479,81.70366,8.243913,1.0,0.0,6.248857,3.3587656,5.7801824,0.0,0.0,0.0,0.0,0.0,0,20230411,603501.SH
1.0,0.0,0.0,6.2407,-14.77951,34.90565,-3.2734976,1.392338,-2.4290433,6.1460767,64.9074,17.521105,0.64109963,0.0,11.920492,13.6315975,-3.4222112,0.0,0.0,0.0,0.0,0.0,0,20230411,002261.SZ
1.0,0.0,0.0,10.0185,14.67757,29.020033,2.7722225,1.3863382,5.3771987,21.58473,75.2026,10.158593,1.0,0.0,5.2521577,3.3521924,3.7999303,0.0,0.0,0.0,0.0,0.0,0,20230411,603000.SH
1.0,0.0,0.0,7.5949,-15.084921,29.573164,-3.3444088,1.1179621,-2.612284,-3.1173444,46.788986,9.497873,0.52515715,0.0,10.2899275,13.82568,-7.0715046,0.0,0.0,0.0,0.0,0.0,1,20230411,300058.SZ
1.0,0.0,0.0,8.7248,-5.704303,33.004925,-1.2030435,1.4392096,0.64612955,14.350258,68.18951,13.572597,0.8218183,0.0,12.588547,11.671726,1.8336412,0.0,0.0,0.0,0.0,0.0,0,20230411,600100.SH
1.0,0.0,0.0,0.6779,11.315274,104.34975,2.105641,3.5725138,1.436502,35.09588,79.48964,25.37598,0.961932,0.0,14.723394,12.4574175,4.5319543,0.0,0.0,0.0,0.0,0.0,0,20230411,603083.SH
1.0,0.0,0.0,-3.2,19.506168,43.681084,3.235999,1.81613,-3.979141,17.345526,68.11521,14.66148,0.735018,0.0,11.375746,8.340604,6.0702844,0.0,0.0,0.0,0.0,0.0,0,20230411,300458.SZ
1.0,0.0,0.0,2.4833,-18.195265,18.061481,-3.9731245,0.77830297,-6.9900475,0.96399236,58.58209,14.359254,0.51190466,0.0,9.981481,11.664426,-3.3658895,0.0,0.0,0.0,0.0,0.0,0,20230411,300229.SZ
